table_number;table_name;material_group;material_code;material_label;level_1;level_2;level_3;level_4;description;description_main;abr_code;period_begin_code;period_begin_label;period_begin_group;period_end_code;period_end_label;period_end_group;date_range_text;indent_spaces
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;Bot;;;;varken;varken;VARKEN;NEOVA;Neolithicum vroeg A: 5300 - 4900 vC;Neolithicum: 5300 - 2000 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;Bot;;;;vis;vis;VIS;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;Bot;;;;vogel;vogel;VOGEL;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;Bot;;;;zoogdier, wild;zoogdier, wild;ZOOGWILD;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Bril;Bril;BRIL;LMEB;Middeleeuwen laat B: 1250 - 1500 nC;Middeleeuwen: 450 - 1500 nC;NTA;Nieuwe tijd A: 1500 - 1650 nC;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Dolk (onderdeel);Dolk (onderdeel);DOLK;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Doos;Doos;DOOS;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Foedraal/etui;Foedraal/etui;FOEDRAAL;BRONS;Bronstijd: 2000 - 800 vC;Bronstijd: 2000 - 800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Garenklos;Garenklos;GARENKLS;ROM;Romeinse tijd: 12 vC - 450 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Gebitselement:tand/kies;Gebitselement:tand/kies;GEBIT;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Gesp;Gesp;GESP;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Gordel/riem (onderdeel);Gordel/riem (onderdeel);GORDEL;NEO;Neolithicum: 5300 - 2000 vC;Neolithicum: 5300 - 2000 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Haarnaald/haarpen/haarspeld/haarsieraad;Haarnaald/haarpen/haarspeld/haarsieraad;HAARNLD;NEO;Neolithicum: 5300 - 2000 vC;Neolithicum: 5300 - 2000 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Halffabrikaat;Halffabrikaat;HALFFABR;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Hanger;Hanger;HANGER;PALEOL;Paleolithicum laat: 35000 C14 - 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Kam;Kam;KAM;NEO;Neolithicum: 5300 - 2000 vC;Neolithicum: 5300 - 2000 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;Kam;;;;drielagen:eenzijdig getand;drielagen:eenzijdig getand;DRIELG1;ROML;Romeinse tijd laat: 270 - 450 nC;Romeinse tijd: 12 vC - 450 nC;LMEA;Middeleeuwen laat A: 1050 - 1250 nC;Middeleeuwen: 450 - 1500 nC;;5
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;Kam;;;;drielagen:eenzijdig getand, hoge greep;drielagen:eenzijdig getand, hoge greep;DRIELG1H;ROML;Romeinse tijd laat: 270 - 450 nC;Romeinse tijd: 12 vC - 450 nC;LMEA;Middeleeuwen laat A: 1050 - 1250 nC;Middeleeuwen: 450 - 1500 nC;;5
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;Kam;;;;drielagen:tweezijdig getand;drielagen:tweezijdig getand;DRIELG2;ROMLB;Romeinse tijd laat B: 350 - 450 nC;Romeinse tijd: 12 vC - 450 nC;LMEA;Middeleeuwen laat A: 1050 - 1250 nC;Middeleeuwen: 450 - 1500 nC;;5
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;Kam;;;;drielagen/samengesteld;drielagen/samengesteld;DRIELAAG;ROML;Romeinse tijd laat: 270 - 450 nC;Romeinse tijd: 12 vC - 450 nC;LMEA;Middeleeuwen laat A: 1050 - 1250 nC;Middeleeuwen: 450 - 1500 nC;;5
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;Kam;;;;kam met foedraal;kam met foedraal;KAMFOEDR;ROML;Romeinse tijd laat: 270 - 450 nC;Romeinse tijd: 12 vC - 450 nC;LMEA;Middeleeuwen laat A: 1050 - 1250 nC;Middeleeuwen: 450 - 1500 nC;;5
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;Kam;;;;ongelaagd:eenzijdig getand;ongelaagd:eenzijdig getand;EENLAAG1;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;Kam;;;;ongelaagd:tweezijdig getand;ongelaagd:tweezijdig getand;EENLAAG2;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;Kam;;;;ongelaagd/enkelvoudig;ongelaagd/enkelvoudig;EENLAAG;NEO;Neolithicum: 5300 - 2000 vC;Neolithicum: 5300 - 2000 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Kantklos;Kantklos;KANTKLOS;LMEB;Middeleeuwen laat B: 1250 - 1500 nC;Middeleeuwen: 450 - 1500 nC;NTA;Nieuwe tijd A: 1500 - 1650 nC;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Kist;Kist;KIST;VMEB;Middeleeuwen vroeg B: 525 - 725 nC;Middeleeuwen: 450 - 1500 nC;NTB;Nieuwe tijd B: 1650 - 1850 nC;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;Kist;;;;beslag;beslag;BESLAG;IJZ;IJzertijd: 800 - 12 vC;IJzertijd: 800 - 12 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Kleding (onderdeel);Kleding (onderdeel);KLEDING;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Knoop;Knoop;KNOOP;NEO;Neolithicum: 5300 - 2000 vC;Neolithicum: 5300 - 2000 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Koker;Koker;KOKER;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Kom/schaal;Kom/schaal;KOM;VMEA;Middeleeuwen vroeg A: 450 - 525 nC;Middeleeuwen: 450 - 1500 nC;NTA;Nieuwe tijd A: 1500 - 1650 nC;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Kraal;Kraal;KRAAL;PALEOL;Paleolithicum laat: 35000 C14 - 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Lepel;Lepel;LEPEL;NEO;Neolithicum: 5300 - 2000 vC;Neolithicum: 5300 - 2000 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Medisch instrument;Medisch instrument;MEDISCH;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Meetlat;Meetlat;MEETLAT;LMEB;Middeleeuwen laat B: 1250 - 1500 nC;Middeleeuwen: 450 - 1500 nC;NTB;Nieuwe tijd B: 1650 - 1850 nC;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Mes (onderdeel);Mes (onderdeel);MES;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;Mes (onderdeel);;;;heft/handvat;heft/handvat;HEFT;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Muziekinstrument;Muziekinstrument;MUZIEK;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;Muziekinstrument;;;;fluit;fluit;FLUIT;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;Muziekinstrument;;;;hoorn;hoorn;HOORN;VMEC;Middeleeuwen vroeg C: 725 - 900 nC;Middeleeuwen: 450 - 1500 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Naaldenkoker;Naaldenkoker;NAALDKOK;ROM;Romeinse tijd: 12 vC - 450 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Naald/naainaald;Naald/naainaald;NAALD;PALEOL;Paleolithicum laat: 35000 C14 - 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;Naald/naainaald;;;;boetnaald/filetnaald;boetnaald/filetnaald;BOETNLD;MESO;Mesolithicum: 8800 - 4900 vC;Mesolithicum: 8800 - 4900 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Onbekend;Onbekend;XXX;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;Onbekend;;;;heft/handvat;heft/handvat;HEFT;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Paardetuig (onderdeel);Paardetuig (onderdeel);PAARDETG;BRONS;Bronstijd: 2000 - 800 vC;Bronstijd: 2000 - 800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;Paardetuig (onderdeel);;;;bit/trens;bit/trens;BIT;BRONS;Bronstijd: 2000 - 800 vC;Bronstijd: 2000 - 800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Paternoster(kraal)/rozenkrans;Paternoster(kraal)/rozenkrans;PATERNOS;LMEA;Middeleeuwen laat A: 1050 - 1250 nC;Middeleeuwen: 450 - 1500 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Pijlkoker;Pijlkoker;PIJLKOKR;PALEOL;Paleolithicum laat: 35000 C14 - 8800 vC;Paleolithicum: tot 8800 vC;NTA;Nieuwe tijd A: 1500 - 1650 nC;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Priem/els;Priem/els;PRIEM;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Riemtong;Riemtong;RIEMTONG;ROM;Romeinse tijd: 12 vC - 450 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Ring;Ring;RING;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Runenstaaf;Runenstaaf;RUNENSTF;VMEB;Middeleeuwen vroeg B: 525 - 725 nC;Middeleeuwen: 450 - 1500 nC;VMED;Middeleeuwen vroeg D: 900 - 1050 nC;Middeleeuwen: 450 - 1500 nC;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Schijf;Schijf;SCHIJF;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Schrijftafel/wastafel;Schrijftafel/wastafel;SCHRFTAF;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;LMEB;Middeleeuwen laat B: 1250 - 1500 nC;Middeleeuwen: 450 - 1500 nC;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Sieraad;Sieraad;SIERAAD;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Spatel;Spatel;SPATEL;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Speelgoed;Speelgoed;SPEELGD;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;Speelgoed;;;;bikkel;bikkel;BIKKEL;VMEC;Middeleeuwen vroeg C: 725 - 900 nC;Middeleeuwen: 450 - 1500 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;Speelgoed;;;;dobbelsteen;dobbelsteen;DOBBELST;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;Speelgoed;;;;dobbelsteen:hol;dobbelsteen:hol;DOBBELSH;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;Speelgoed;;;;dobbelsteen:massief;dobbelsteen:massief;DOBBELSM;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;Speelgoed;;;;glis;glis;GLIS;VMEC;Middeleeuwen vroeg C: 725 - 900 nC;Middeleeuwen: 450 - 1500 nC;NTB;Nieuwe tijd B: 1650 - 1850 nC;Nieuwe tijd: 1500 - heden;;5
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;Speelgoed;;;;schaakstuk;schaakstuk;SCHAAKST;VMEC;Middeleeuwen vroeg C: 725 - 900 nC;Middeleeuwen: 450 - 1500 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;Speelgoed;;;;speelschijf/speelsteen;speelschijf/speelsteen;SPEELSCH;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;5
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Spinklos/spinschijf/spinsteen;Spinklos/spinschijf/spinsteen;SPINKLOS;IJZ;IJzertijd: 800 - 12 vC;IJzertijd: 800 - 12 vC;NTA;Nieuwe tijd A: 1500 - 1650 nC;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Spinrokken/spinstok;Spinrokken/spinstok;SPINROK;ROM;Romeinse tijd: 12 vC - 450 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Stilus/schrijfstift;Stilus/schrijfstift;STILUS;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Tandenstoker;Tandenstoker;TANDSTOK;ROM;Romeinse tijd: 12 vC - 450 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Toiletgerei/toiletgarnituur;Toiletgerei/toiletgarnituur;TOILETG;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Vingerhoed;Vingerhoed;VINGERHD;ROM;Romeinse tijd: 12 vC - 450 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Vingerring;Vingerring;VINGRING;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Visgerei/jachtgerei;Visgerei/jachtgerei;VISGEREI;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Vishaak;Vishaak;VISHAAK;MESO;Mesolithicum: 8800 - 4900 vC;Mesolithicum: 8800 - 4900 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Wapen (onderdeel);Wapen (onderdeel);WAPEN;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Weefkaart;Weefkaart;WEEFKRT;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Weefkam;Weefkam;WEEFKAM;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Weefzwaard;Weefzwaard;WEEFZWRD;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;LMEB;Middeleeuwen laat B: 1250 - 1500 nC;Middeleeuwen: 450 - 1500 nC;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Werktuig/gereedschap (onderdeel);Werktuig/gereedschap (onderdeel);WERKTUIG;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Wolkam/kaardekam;Wolkam/kaardekam;WOLKAM;NEOM;Neolithicum midden: 4200 - 2850 vC;Neolithicum: 5300 - 2000 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Zalfdoos/schminkdoos/pyxis;Zalfdoos/schminkdoos/pyxis;ZALFDOOS;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;VMEC;Middeleeuwen vroeg C: 725 - 900 nC;Middeleeuwen: 450 - 1500 nC;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;;;;;Zwaard (onderdeel);Zwaard (onderdeel);ZWAARD;BRONS;Bronstijd: 2000 - 800 vC;Bronstijd: 2000 - 800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;Zwaard (onderdeel);;;;stootplaat/pareerstang;stootplaat/pareerstang;STOOTPLT;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;4
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;Zwaard (onderdeel);;;;zwaardgreep/zwaardgevest;zwaardgreep/zwaardgevest;ZWRDGRP;BRONS;Bronstijd: 2000 - 800 vC;Bronstijd: 2000 - 800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;4
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;Zwaard (onderdeel);;;;zwaardknop/pommel;zwaardknop/pommel;ZWRDKNOP;ROMV;Romeinse tijd vroeg: 12 - 70 nC;Romeinse tijd: 12 vC - 450 nC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;4
8;VONDSTEN / GRONDSPOREN;Organisch;ODB;Bot, dierlijk;Zwaard (onderdeel);;;;zwaardriemhouder;zwaardriemhouder;ZWRDRIEM;ROMM;Romeinse tijd midden: 70 - 270 nC;Romeinse tijd: 12 vC - 450 nC;VMEB;Middeleeuwen vroeg B: 525 - 725 nC;Middeleeuwen: 450 - 1500 nC;;4
8;VONDSTEN / GRONDSPOREN;Organisch;OMB;Bot, menselijk;;;;;Bot;Bot;BOT;PALEO;Paleolithicum: tot 8800 vC;Paleolithicum: tot 8800 vC;NTC;Nieuwe tijd C: 1850 - heden;Nieuwe tijd: 1500 - heden;;0
